CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
249080924,2022-08-05,08:18:00,08/05/2022,08:23:00,115.0,08/05/2022,343,THEFT OF SERVICES,475.0,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1022285.0,212504.0,45-64,BLACK HISPANIC,M,40.7498691,-73.86272585,"(40.7498691, -73.86272585)",PATROL BORO QUEENS NORTH,103 ST.-CORONA PLAZA,UNKNOWN,UNKNOWN,D
231169443,2021-07-14,22:00:00,,(null),42.0,07/14/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008690.0,238862.0,(null),(null),(null),40.8222710411331,-73.911697780277,"(40.8222710411331, -73.911697780277)",PATROL BORO BRONX,(null),18-24,UNKNOWN,F
267874364,2023-05-07,23:26:00,05/08/2023,00:00:00,109.0,05/08/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1032051.0,217053.0,25-44,ASIAN / PACIFIC ISLANDER,M,40.7623158004241,-73.8274480018593,"(40.7623158004241, -73.8274480018593)",PATROL BORO QUEENS NORTH,(null),65+,ASIAN / PACIFIC ISLANDER,M
235884863,2021-11-04,09:45:00,11/04/2021,09:50:00,42.0,11/04/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008690.0,238862.0,25-44,BLACK,M,40.8222710411331,-73.911697780277,"(40.8222710411331, -73.911697780277)",PATROL BORO BRONX,(null),45-64,BLACK,M
265047768,2023-03-13,10:00:00,03/13/2023,10:20:00,44.0,03/13/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,(null),N.Y. POLICE DEPT,0,(null),(null),(null),1006490.0,244533.0,18-24,WHITE HISPANIC,M,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,(null),<18,BLACK HISPANIC,F
242414067,2022-03-21,03:00:00,03/21/2022,03:15:00,103.0,03/21/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1041717.0,197008.0,UNKNOWN,WHITE HISPANIC,M,40.7072398161698,-73.7927267255908,"(40.7072398161698, -73.7927267255908)",PATROL BORO QUEENS SOUTH,PARSONS/ARCHER-JAMAICA CENTER,25-44,BLACK,F
236943349,2021-11-25,22:30:00,11/25/2021,23:00:00,32.0,11/26/2021,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),738,999433.0,236538.0,25-44,WHITE HISPANIC,F,40.81591307653,-73.9451493066481,"(40.81591307653, -73.9451493066481)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,F
267201762,2023-04-24,00:00:00,04/25/2023,03:00:00,40.0,04/25/2023,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005028.0,234516.0,UNKNOWN,UNKNOWN,M,40.8103518634571,-73.924942325642,"(40.8103518634571, -73.924942325642)",PATROL BORO BRONX,(null),25-44,BLACK,F
244470284,2022-05-02,12:15:00,05/02/2022,12:25:00,84.0,05/02/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,(null),(null),(null),988902.0,192641.0,UNKNOWN,BLACK,M,40.6954388081238,-73.9832253756043,"(40.6954388081238, -73.9832253756043)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK HISPANIC,F
226265180,2021-03-29,21:43:00,03/29/2021,22:21:00,32.0,03/29/2021,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),999433.0,236538.0,25-44,BLACK,F,40.81591307653,-73.9451493066481,"(40.81591307653, -73.9451493066481)",PATROL BORO MAN NORTH,(null),<18,BLACK,F
272065982,2023-07-24,00:00:00,07/24/2023,23:59:00,78.0,07/28/2023,104,RAPE,153.0,RAPE 3,COMPLETED,FELONY,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),991330.0,187303.0,UNKNOWN,UNKNOWN,M,40.6807856126343,-73.9744751162161,"(40.6807856126343, -73.9744751162161)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F
266932055,2023-04-19,15:20:00,04/19/2023,15:30:00,72.0,04/19/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984128.0,179058.0,25-44,WHITE HISPANIC,U,40.6581577535544,-74.0004411548878,"(40.6581577535544, -74.0004411548878)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE HISPANIC,F
261932342,2023-01-14,22:10:00,01/14/2023,22:20:00,114.0,01/14/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007788.0,219633.0,25-44,WHITE,F,40.7694951184418,-73.9150241703895,"(40.7694951184418, -73.9150241703895)",PATROL BORO QUEENS NORTH,(null),<18,ASIAN / PACIFIC ISLANDER,M
235895404,2021-04-03,00:01:00,06/22/2021,23:59:00,83.0,11/04/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007052.0,193757.0,45-64,WHITE HISPANIC,M,40.6984738177025,-73.917768981221,"(40.6984738177025, -73.917768981221)",PATROL BORO BKLYN NORTH,(null),45-64,WHITE HISPANIC,F
234820352,2021-10-01,08:00:00,10/11/2021,08:00:00,48.0,10/11/2021,104,RAPE,153.0,RAPE 3,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1011751.0,246839.0,18-24,WHITE HISPANIC,M,40.8441566000203,-73.9006054489734,"(40.8441566000203, -73.9006054489734)",PATROL BORO BRONX,(null),<18,WHITE HISPANIC,F
265322702,2023-03-19,00:05:00,03/19/2023,00:10:00,109.0,03/19/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1032051.0,217053.0,25-44,WHITE,M,40.7623158004241,-73.8274480018593,"(40.7623158004241, -73.8274480018593)",PATROL BORO QUEENS NORTH,(null),<18,WHITE HISPANIC,F
247426647,2022-07-01,13:55:00,07/01/2022,13:57:00,30.0,07/01/2022,116,SEX CRIMES,177.0,SEXUAL ABUSE,COMPLETED,FELONY,MANHATTAN,OPPOSITE OF,BUS (NYC TRANSIT),N.Y. POLICE DEPT,0,(null),(null),(null),999790.0,241169.0,25-44,BLACK,M,40.8286232400477,-73.9438488369889,"(40.8286232400477, -73.9438488369889)",PATROL BORO MAN NORTH,(null),<18,BLACK HISPANIC,F
273902640,2023-09-04,01:45:00,09/04/2023,02:11:00,63.0,09/04/2023,104,RAPE,157.0,RAPE 1,ATTEMPTED,FELONY,BROOKLYN,FRONT OF,BUS STOP,N.Y. POLICE DEPT,0,(null),(null),(null),1000528.0,168138.0,25-44,BLACK,M,40.6281697437036,-73.9413587834752,"(40.6281697437036, -73.9413587834752)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,F
245638953,2022-05-25,18:30:00,05/25/2022,18:38:00,61.0,05/25/2022,231,BURGLAR'S TOOLS,209.0,"BURGLARS TOOLS,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000204.0,159290.0,25-44,WHITE,M,40.603878,-73.942543,"(40.603878, -73.942543)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
236435888,2021-10-16,23:30:00,10/17/2021,03:00:00,17.0,11/17/2021,233,SEX CRIMES,170.0,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),992245.0,215005.0,25-44,ASIAN / PACIFIC ISLANDER,M,40.7568201683051,-73.9711432633524,"(40.7568201683051, -73.9711432633524)",PATROL BORO MAN SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
271712970,2023-07-22,10:20:00,07/22/2023,10:23:00,83.0,07/22/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,(null),(null),N.Y. POLICE DEPT,0,(null),(null),(null),1007052.0,193757.0,UNKNOWN,UNKNOWN,M,40.6984738177025,-73.917768981221,"(40.6984738177025, -73.917768981221)",PATROL BORO BKLYN NORTH,(null),18-24,WHITE HISPANIC,F
269342344,2023-06-04,04:00:00,06/04/2023,06:00:00,5.0,06/05/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984990.0,200136.0,UNKNOWN,UNKNOWN,U,40.7160120119955,-73.9973320301008,"(40.7160120119955, -73.9973320301008)",PATROL BORO MAN SOUTH,(null),18-24,WHITE,F
226427831,2021-03-12,16:30:00,03/12/2021,17:00:00,103.0,04/02/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),33201,1041717.0,197008.0,45-64,BLACK,M,40.7072398161698,-73.7927267255908,"(40.7072398161698, -73.7927267255908)",PATROL BORO QUEENS SOUTH,(null),<18,BLACK,F
250596695,2022-09-02,12:00:00,09/02/2022,13:00:00,50.0,09/04/2022,104,RAPE,153.0,RAPE 3,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1010914.0,260940.0,25-44,WHITE,M,40.8828621313214,-73.9035744897024,"(40.8828621313214, -73.9035744897024)",PATROL BORO BRONX,(null),25-44,WHITE,F
268746065,2023-05-23,15:00:00,05/23/2023,16:00:00,106.0,05/23/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,(null),(null),(null),1028607.0,187930.0,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,40.682398279333,-73.8400721577516,"(40.682398279333, -73.8400721577516)",PATROL BORO QUEENS SOUTH,(null),<18,ASIAN / PACIFIC ISLANDER,F
248578817,2022-07-25,21:00:00,07/25/2022,22:00:00,113.0,07/26/2022,104,RAPE,153.0,RAPE 3,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1046315.0,187088.0,25-44,UNKNOWN,M,40.6799807384666,-73.7762339071953,"(40.6799807384666, -73.7762339071953)",PATROL BORO QUEENS SOUTH,(null),<18,BLACK,F
247441973,2022-07-01,05:40:00,07/01/2022,08:08:00,32.0,07/02/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),999433.0,236538.0,(null),(null),(null),40.81591307653,-73.9451493066481,"(40.81591307653, -73.9451493066481)",PATROL BORO MAN NORTH,(null),25-44,BLACK,F
223189944,2021-01-17,16:00:00,,(null),44.0,01/17/2021,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1006490.0,244533.0,25-44,BLACK,F,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
251586596,2022-09-24,03:30:00,09/24/2022,03:40:00,114.0,09/24/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),1007788.0,219633.0,UNKNOWN,AMERICAN INDIAN/ALASKAN NATIVE,M,40.7694951184418,-73.9150241703895,"(40.7694951184418, -73.9150241703895)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,F
269045884,2023-01-01,00:01:00,05/30/2023,12:00:00,75.0,05/30/2023,116,SEX CRIMES,177.0,SEXUAL ABUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),374,1017036.0,183890.0,45-64,WHITE HISPANIC,M,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)",PATROL BORO BKLYN NORTH,(null),<18,BLACK,F
232298217,2021-08-14,06:00:00,08/14/2021,07:00:00,83.0,08/14/2021,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1007052.0,193757.0,45-64,BLACK,F,40.6984738177025,-73.917768981221,"(40.6984738177025, -73.917768981221)",PATROL BORO BKLYN NORTH,(null),<18,BLACK,M
259089202,2022-12-19,12:30:00,,(null),43.0,12/19/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1020219.0,239110.0,45-64,BLACK,M,40.8229123084767,-73.8700413043181,"(40.8229123084767, -73.8700413043181)",PATROL BORO BRONX,(null),<18,BLACK,F
243255475,2022-04-09,21:40:00,04/09/2022,21:48:00,40.0,04/10/2022,231,BURGLAR'S TOOLS,209.0,"BURGLARS TOOLS,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),4750,1008297.0,232887.0,25-44,BLACK HISPANIC,M,40.805867,-73.913135,"(40.805867, -73.913135)",PATROL BORO BRONX,(null),45-64,BLACK HISPANIC,M
274960776,2023-02-20,00:01:00,02/26/2023,23:59:00,47.0,09/23/2023,116,SEX CRIMES,168.0,SODOMY 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1026480.0,262584.0,<18,BLACK,M,40.8873136344706,-73.8472717577564,"(40.8873136344706, -73.8472717577564)",PATROL BORO BRONX,(null),<18,BLACK,F
264133223,2023-02-23,21:50:00,02/23/2023,22:00:00,83.0,02/23/2023,124,KIDNAPPING & RELATED OFFENSES,183.0,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1006802.0,196090.0,18-24,ASIAN / PACIFIC ISLANDER,F,40.70487,-73.918661,"(40.70487, -73.918661)",PATROL BORO BKLYN NORTH,(null),18-24,WHITE HISPANIC,M
239948931,2022-02-01,11:35:00,02/01/2022,11:40:00,13.0,02/01/2022,124,KIDNAPPING & RELATED OFFENSES,187.0,KIDNAPPING 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),44346,990683.0,208965.0,18-24,BLACK HISPANIC,M,40.740236,-73.976783,"(40.740236, -73.976783)",PATROL BORO MAN SOUTH,(null),45-64,BLACK HISPANIC,F
252162774,2022-06-10,20:00:00,10/04/2022,16:00:00,100.0,10/06/2022,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,(null),(null),(null),1032313.0,150866.0,(null),(null),(null),40.580639,-73.826972,"(40.580639, -73.826972)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
263972805,2023-02-17,15:00:00,02/17/2023,19:30:00,105.0,02/21/2023,233,SEX CRIMES,170.0,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1057738.0,204079.0,<18,BLACK,M,40.7265293769835,-73.7348645378882,"(40.7265293769835, -73.7348645378882)",PATROL BORO QUEENS SOUTH,(null),<18,BLACK,F
271819539,2023-07-23,07:30:00,07/25/2023,05:34:00,42.0,07/25/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,(null),(null),(null),1016006.0,242238.0,25-44,WHITE HISPANIC,M,40.831508,-73.885245,"(40.831508, -73.885245)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D
249849579,2022-08-19,22:30:00,08/19/2022,22:45:00,103.0,08/19/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1041717.0,197008.0,25-44,BLACK,M,40.7072398161698,-73.7927267255908,"(40.7072398161698, -73.7927267255908)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,BLACK,M
277182284,2023-05-01,00:00:00,07/31/2023,23:59:00,79.0,10/30/2023,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),489,999496.0,190300.0,25-44,BLACK,M,40.68900139556,-73.9450265328727,"(40.68900139556, -73.9450265328727)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE HISPANIC,F
233199161,2021-09-07,00:00:00,09/07/2021,03:15:00,107.0,09/07/2021,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1036658.0,205330.0,25-44,BLACK,M,40.7301130668694,-73.8109089148815,"(40.7301130668694, -73.8109089148815)",PATROL BORO QUEENS SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
248582526,2022-07-21,08:00:00,07/21/2022,16:00:00,33.0,07/22/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DAYCARE FACILITY,N.Y. POLICE DEPT,0,(null),(null),(null),1001891.0,245600.0,<18,UNKNOWN,F,40.8407811088581,-73.9362453818218,"(40.8407811088581, -73.9362453818218)",PATROL BORO MAN NORTH,(null),<18,WHITE HISPANIC,F
242377192,2022-03-20,00:00:00,03/20/2022,00:30:00,17.0,03/20/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),992245.0,215005.0,UNKNOWN,UNKNOWN,U,40.7568201683051,-73.9711432633524,"(40.7568201683051, -73.9711432633524)",PATROL BORO MAN SOUTH,(null),18-24,UNKNOWN,F
241306152,2022-02-27,09:00:00,,(null),48.0,02/27/2022,104,RAPE,153.0,RAPE 3,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1011751.0,246839.0,25-44,UNKNOWN,M,40.8441566000203,-73.9006054489734,"(40.8441566000203, -73.9006054489734)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
267686450,2023-04-20,00:01:00,04/20/2023,23:59:00,70.0,05/03/2023,116,SEX CRIMES,177.0,SEXUAL ABUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),991549.0,169019.0,25-44,WHITE HISPANIC,M,40.6305998504358,-73.9737053160275,"(40.6305998504358, -73.9737053160275)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE HISPANIC,M
222530510,2021-01-01,00:00:00,01/01/2021,12:00:00,40.0,01/02/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005028.0,234516.0,UNKNOWN,UNKNOWN,U,40.8103518634571,-73.924942325642,"(40.8103518634571, -73.924942325642)",PATROL BORO BRONX,(null),<18,UNKNOWN,F
254171744,2022-11-15,02:00:00,11/15/2022,17:15:00,34.0,11/15/2022,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1006449.0,253833.0,25-44,WHITE HISPANIC,M,40.863361,-73.919741,"(40.863361, -73.919741)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
273412873,2023-08-24,19:08:00,08/24/2023,19:43:00,28.0,08/24/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),638,997407.0,233806.0,25-44,BLACK,F,40.8084177460021,-73.9524740603515,"(40.8084177460021, -73.9524740603515)",PATROL BORO MAN NORTH,(null),<18,BLACK,F
274814609,2023-06-15,22:00:00,06/15/2023,22:30:00,48.0,09/22/2023,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1011751.0,246839.0,45-64,WHITE HISPANIC,M,40.8441566000203,-73.9006054489734,"(40.8441566000203, -73.9006054489734)",PATROL BORO BRONX,(null),25-44,WHITE,F
272221436,2023-08-01,12:48:00,08/01/2023,13:00:00,7.0,08/01/2023,116,SEX CRIMES,168.0,SODOMY 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),988917.0,200245.0,25-44,BLACK,M,40.7163099917327,-73.9831660136947,"(40.7163099917327, -73.9831660136947)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,F
228902586,2021-05-31,10:10:00,05/31/2021,10:15:00,110.0,05/31/2021,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1019164.0,210169.0,25-44,BLACK,F,40.7434812638841,-73.8740035373971,"(40.7434812638841, -73.8740035373971)",PATROL BORO QUEENS NORTH,(null),<18,BLACK,M
275103701,2023-08-31,12:00:00,09/28/2023,20:15:00,115.0,09/28/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),1019354.0,220134.0,18-24,BLACK HISPANIC,M,40.770825,-73.873261,"(40.770825, -73.873261)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
277258313,2023-11-09,12:11:00,11/09/2023,12:15:00,26.0,11/09/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),996351.0,236132.0,65+,BLACK,M,40.8148034786258,-73.95628448405,"(40.8148034786258, -73.95628448405)",PATROL BORO MAN NORTH,110 ST.-CATHEDRAL PKWY.,25-44,WHITE HISPANIC,F
265591004,2023-03-24,06:30:00,03/24/2023,06:36:00,44.0,03/24/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1006490.0,244533.0,18-24,WHITE HISPANIC,M,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,(null),UNKNOWN,WHITE HISPANIC,M
252616500,2022-10-16,05:05:00,10/16/2022,05:15:00,102.0,10/16/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1030953.0,194101.0,18-24,ASIAN / PACIFIC ISLANDER,M,40.69932415739,-73.831570887672,"(40.69932415739, -73.831570887672)",PATROL BORO QUEENS SOUTH,(null),<18,ASIAN / PACIFIC ISLANDER,M
225355869,2021-03-08,10:00:00,03/08/2021,10:30:00,24.0,03/09/2021,116,SEX CRIMES,177.0,SEXUAL ABUSE,ATTEMPTED,FELONY,MANHATTAN,INSIDE,PRIVATE/PAROCHIAL SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),993369.0,229307.0,(null),(null),(null),40.7960743128304,-73.9670667458109,"(40.7960743128304, -73.9670667458109)",PATROL BORO MAN NORTH,(null),18-24,WHITE HISPANIC,F
247081327,2022-06-23,16:00:00,06/23/2022,16:10:00,18.0,06/23/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),988451.0,217993.0,45-64,BLACK,M,40.7650240788333,-73.9848359497083,"(40.7650240788333, -73.9848359497083)",PATROL BORO MAN SOUTH,(null),45-64,BLACK,F
