Incident Reporting Date,Trafficking Type,Industry Sector,Recruitment Method,Transportation Method,Coercion Method,Trafficker Gender,Trafficker Age,Victim Gender,Victim Age,Info Source,Data Source,Country Code,Country,Location Type,Latitude,Longitude
2021-09-08,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Forced,Physical Abuse/Threat or Force,Sexual Abuse",Unknown,"66,60",Female,,Internet/URL,tah,US,United States,Arrest,40.65,-73.95
2023-06-20,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Violence Threats Abuse,Religious/Ritualistic Coercion",Unknown,"Forced,Minor","Male,Female","45-year-old,66",Female,12,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-10-11,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Professional/Scientific/Tech Services,Restaurant/Takeaway,Servitude,Sexual Servitude",Violence Threats Abuse,Car,"Minor,Sexual Abuse",Male,29,"Female,Male","15 years old,15-year-old,6 years old,2-year-old",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-06-06,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Male,"67,67-year-old","Male,Female","underage,aged 15",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2024-06-23,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude",Violence Threats Abuse,"Car,Bus,Truck","Minor,Restricts Access to/Manipulates Children,Sexual Abuse",Unknown,"age 36,age thirty and twenty-seven",Male,"age 50 or older,age 36,younger than the age,younger than the age limit,reaches age fifty-three,age fifty-five,younger revival age",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2023-12-25,"Child Trafficking,Child Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Domestic Work/Servitude,Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Car,Minor,"Male,Female","30-year-old,aged 65,65,38-year-old",Female,,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2022-12-10,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Social Media,Religious/Ritualistic Coercion",Car,,Male,"36,32,91-year-old","Female,Male",,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2021-02-08,"Child Trafficking,Child Labour,Child Sexual Exploitation,Labour Exploitation,Sexual Exploitation","Domestic Work/Servitude,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Minor,Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-01-31,Child Sexual Exploitation,"Personal Sexual Servitude,Pornography,Servitude",,Unknown,Minor,Male,,,minors,Internet/URL,tah,US,United States,Unknown,40.9,-73.91
2022-12-21,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Unknown,,,,Internet/URL,tah,US,United States,Rescued,40.78,-73.97
2024-03-13,"Child Labour,Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Domestic Work/Servitude,Personal Sexual Servitude,Pornography,Pre-School/Child Day Care Service,Servitude,Sexual Servitude",Violence Threats Abuse,Car,"Minor,Sexual Abuse","Female,Male","21-year-old,18-year-old,47 year old","Female,Male","12-year-old,17-year-old,5 year old,14-year-old,5 or 6,7 years of age,minor,as young as 5,as young as 14,12 year old,minors",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.65,-73.95
2023-06-16,"Child Trafficking,Forced Criminality,Labour Exploitation,Sexual Exploitation","Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse","Car,Truck",Minor,"Male,Female","55,63,33,36,64,57","Male,Female","36-year-old,20-year-old,underage,50",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,41.15,-73.75
2023-05-28,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Promise of Employment,Financial Obligation, Blackmail,Violence Threats Abuse",Aeroplane,"Forced,Minor,Sexual Abuse",Unknown,,Female,,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2024-08-29,"Forced Criminality,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude",Promise of Employment,Unknown,Forced,"Female,Male",,Female,,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2022-11-09,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude","Social Media,Violence Threats Abuse",Unknown,Sexual Abuse,Unknown,,,,Internet/URL,tah,US,United States,Rescued,40.78,-73.97
2024-01-10,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Female,66,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2022-10-17,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude,Sexual Servitude",Financial Inducement,Unknown,"Forced,Minor,Sexual Abuse",Unknown,60-year-old,Female,17-year-old,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2024-09-23,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Social Media,Unknown,"Forced,Minor",Unknown,54-year-old,Male,"30-year-old,15-year-old",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2024-02-05,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Domestic Work/Servitude,Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude","Relationship Marriage,Violence Threats Abuse,Religious/Ritualistic Coercion",Aeroplane,"Forced,Minor,Sexual Abuse",Unknown,,"Male,Female","minors,14",Internet/URL,tah,US,United States,Target,40.71,-74.01
2023-04-25,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,,Female,17-year-old,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2021-03-01,"Child Trafficking,Child Labour,Child Sexual Exploitation,Child Marriage,Forced Labour,Sexual Exploitation","Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Kidnap,Violence Threats Abuse",Unknown,"Forced,Minor,Psychological Abuse/Threat or Force,Restricts Access to/Manipulates Children",Unknown,80,Female,,Internet/URL,tah,US,United States,Unknown,40.75,-73.86
2023-06-01,Child Trafficking,"Personal Sexual Servitude,Servitude","Financial Inducement,Financial Obligation, Blackmail",Unknown,Restricts Access to/Manipulates Children,Female,"67-year-old,41",,,Internet/URL,tah,US,United States,Target,40.71,-74.01
2022-10-09,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,Car,"Minor,Restricts Access to/Manipulates Children,Sexual Abuse",Male,,,ages 2 to 18,Internet/URL,tah,US,United States,Victim_Origin_Nationality,40.57,-74.12
2023-11-28,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Child Marriage,Domestic Work/Servitude,Personal Sexual Servitude,Pre-School/Child Day Care Service,Professional/Scientific/Tech Services,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse","Male,Female",78,"Male,Female","until the age of 18,Minors,under the age of 18,minors,over age 18,15,13-year-old",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2022-10-28,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Personal Sexual Servitude,Servitude","Social Media,Violence Threats Abuse",Truck,Minor,Unknown,,Female,teen,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-08-15,"Child Sexual Exploitation,Sexual Exploitation","Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse","Male,Female",83-year-old,Female,"16,aged 15,18 years old,minor",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2021-11-01,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Truck,"Minor,Sexual Abuse",Unknown,59,Female,"minor,age 17",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-04-16,"Child Trafficking,Child Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Servitude,Sexual Servitude",Violence Threats Abuse,"Car,Truck","Minor,Sexual Abuse",Female,,Female,,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2023-04-04,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Personal Sexual Servitude,Servitude","Online Grooming,Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,,Female,"11,15-year-old,15 years old",Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-04-03,,"Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude",Violence Threats Abuse,"Car,Truck",Minor,Male,"75,72,53,64",Female,,Internet/URL,tah,US,United States,Rescued,40.78,-73.97
2023-09-16,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Pre-School/Child Day Care Service,Servitude",,Car,Minor,Male,"34-year-old,30-year-old",Female,13-year-old,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-07-15,Child Sexual Exploitation,"Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude",,Unknown,Minor,Male,59-year-old,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2022-08-31,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,60,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-08-18,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Restaurant/Takeaway,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Aeroplane,"Forced,Minor,Sexual Abuse",Male,21,Female,"14-year-old,minor,underage,15-year old,17",Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-12-23,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,Car,Minor,Male,,Female,,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2025-02-22,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Sexual Abuse,Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-03-22,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude","Financial Inducement,Social Media",Unknown,Minor,Unknown,34,,"11-year old,minor",Internet/URL,tah,US,United States,Unknown,40.83,-73.92
2024-01-30,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Minor,Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-10-16,"Child Sexual Exploitation,Sexual Exploitation","Manufacturing/Factories,Personal Sexual Servitude,Pornography,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Female,22,,,Internet/URL,tah,US,United States,Unknown,40.9,-73.85
2023-02-08,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",Financial Inducement,Unknown,"Alcohol/Drugs,Minor,Use of Psychoactive Substances",Unknown,,Male,under-aged,Internet/URL,tah,US,United States,Unknown,40.9,-73.85
2023-04-22,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude,Sexual Servitude",Financial Inducement,Car,"Forced,Minor",Male,,Female,underage,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-10-03,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude","Promise of Employment,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Female,,Male,"minors,as young as nine,nine-year-old,minor",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-05-31,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude",Violence Threats Abuse,Truck,"Lie,Minor",Male,35,Female,minors,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.83,-73.92
2023-05-18,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude","Financial Inducement,Violence Threats Abuse,Religious/Ritualistic Coercion",Unknown,"Minor,Sexual Abuse",Unknown,66,Female,"minor,underage",Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-07-09,Sexual Exploitation,"Personal Sexual Servitude,Servitude",Religious/Ritualistic Coercion,Unknown,Forced,Male,40,Female,,Internet/URL,tah,US,United States,Arrest,40.65,-73.95
